token_lower,total_count,initial_upper_count,all_upper_count,initial_upper_ratio,all_upper_ratio
sitôt,2195,487,4,0.22186788154897494,0.0018223234624145787
siu,19,19,0,1.0,0.0
siva,122,122,1,1.0,0.00819672131147541
sivah,97,97,0,1.0,0.0
sivas,29,29,0,1.0,0.0
sivry,20,20,0,1.0,0.0
sixieme,7,6,6,0.8571428571428571,0.8571428571428571
sixièmement,7,6,0,0.8571428571428571,0.0
sixte,514,506,5,0.9844357976653697,0.009727626459143969
sixtine,201,200,1,0.9950248756218906,0.004975124378109453
sièyes,8,8,0,1.0,0.0
siéfert,16,16,0,1.0,0.0
siénet,5,5,0,1.0,0.0
siénette,9,9,0,1.0,0.0
siéyès,18,18,0,1.0,0.0
skarioffszky,28,28,0,1.0,0.0
skarlett,59,59,0,1.0,0.0
skating,30,9,0,0.3,0.0
ski,73,53,0,0.726027397260274,0.0
skinner,49,49,1,1.0,0.02040816326530612
skipton,7,7,0,1.0,0.0
skjelderup,5,5,0,1.0,0.0
skobeleff,9,9,0,1.0,0.0
skoldmoë,8,8,0,1.0,0.0
skongen,31,31,0,1.0,0.0
skull,5,5,1,1.0,0.2
skye,17,17,0,1.0,0.0
skytown,174,174,0,1.0,0.0
skébel,74,74,5,1.0,0.06756756756756757
sladen,14,14,0,1.0,0.0
slaet,8,7,0,0.875,0.0
slamia,86,86,0,1.0,0.0
slang,94,87,0,0.925531914893617,0.0
slava,38,38,0,1.0,0.0
slave,312,120,0,0.38461538461538464,0.0
slavenko,17,17,0,1.0,0.0
slaves,147,81,1,0.5510204081632653,0.006802721088435374
slaviansky,5,5,0,1.0,0.0
sleary,32,32,0,1.0,0.0
slesvig,18,18,0,1.0,0.0
slig,6,6,0,1.0,0.0
slim,17,17,0,1.0,0.0
sliman,19,19,0,1.0,0.0
slimann,12,12,0,1.0,0.0
slosse,6,6,0,1.0,0.0
sloughi,165,161,0,0.9757575757575757,0.0
slud,55,55,0,1.0,0.0
slugh,345,345,1,1.0,0.002898550724637681
sluter,16,16,0,1.0,0.0
slyper,27,27,0,1.0,0.0
sléwick,11,11,0,1.0,0.0
smaedelyke,6,6,0,1.0,0.0
smalkalde,5,5,0,1.0,0.0
smaragd,43,43,0,1.0,0.0
smaragdis,31,31,0,1.0,0.0
smarra,13,13,0,1.0,0.0
smatten,6,6,0,1.0,0.0
smeaton,18,18,0,1.0,0.0
smeeton,21,21,0,1.0,0.0
smendou,11,11,0,1.0,0.0
smerdis,7,7,0,1.0,0.0
smiasen,20,20,0,1.0,0.0
smiling,121,121,1,1.0,0.008264462809917356
smintéry,15,15,0,1.0,0.0
smith,1673,1673,1,1.0,0.0005977286312014345
smithson,177,177,1,1.0,0.005649717514124294
smolensk,108,108,0,1.0,0.0
smorgoni,9,9,0,1.0,0.0
smyrna,5,5,0,1.0,0.0
smyrne,223,222,0,0.9955156950672646,0.0
smyrniote,7,5,0,0.7142857142857143,0.0
smyth,13,13,0,1.0,0.0
smérande,33,33,0,1.0,0.0
snagov,60,60,0,1.0,0.0
snail,416,416,0,1.0,0.0
sneffels,51,51,0,1.0,0.0
snoll,7,7,0,1.0,0.0
snowdrop,7,7,1,1.0,0.14285714285714285
so,230,97,0,0.4217391304347826,0.0
soavi,9,9,0,1.0,0.0
sobieski,14,14,1,1.0,0.07142857142857142
sobolewski,18,18,0,1.0,0.0
sobrans,39,39,0,1.0,0.0
sochard,13,13,0,1.0,0.0
society,17,9,0,0.5294117647058824,0.0
sockeel,9,9,0,1.0,0.0
socquard,57,57,0,1.0,0.0
socrate,244,244,0,1.0,0.0
soda,99,39,1,0.3939393939393939,0.010101010101010102
soderini,9,9,0,1.0,0.0
sodome,92,91,0,0.9891304347826086,0.0
soetkin,214,214,0,1.0,0.0
sofala,42,42,0,1.0,0.0
soffar,5,5,0,1.0,0.0
sofia,62,62,1,1.0,0.016129032258064516
sognac,28,28,0,1.0,0.0
sogne,6,6,0,1.0,0.0
sognencourt,7,7,1,1.0,0.14285714285714285
sohar,63,63,0,1.0,0.0
soho,32,32,0,1.0,0.0
soifer,22,22,0,1.0,0.0
soignes,34,12,0,0.35294117647058826,0.0
soignez,194,65,0,0.33505154639175255,0.0
soisic,6,6,0,1.0,0.0
soissonnais,8,8,0,1.0,0.0
soissons,360,360,1,1.0,0.002777777777777778
soisy,14,14,0,1.0,0.0
soizé,18,18,0,1.0,0.0
sokloto,15,15,0,1.0,0.0
solairac,40,40,0,1.0,0.0
solange,664,664,2,1.0,0.0030120481927710845
solanges,71,71,2,1.0,0.028169014084507043
solaville,130,130,0,1.0,0.0
solaz,14,14,0,1.0,0.0
soledad,22,19,0,0.8636363636363636,0.0
soleiman,7,7,0,1.0,0.0
solepto,49,49,0,1.0,0.0
solern,25,25,0,1.0,0.0
solesmes,96,96,0,1.0,0.0
soleure,27,27,1,1.0,0.037037037037037035
soleuvre,99,99,0,1.0,0.0
soleyrac,24,24,0,1.0,0.0
solfatare,18,12,0,0.6666666666666666,0.0
solferino,26,25,0,0.9615384615384616,0.0
solférino,55,54,0,0.9818181818181818,0.0
solgrès,204,204,0,1.0,0.0
soli,28,7,0,0.25,0.0
solidor,7,7,0,1.0,0.0
soliers,16,16,0,1.0,0.0
solignac,382,382,1,1.0,0.002617801047120419
solignaç,8,8,0,1.0,0.0
solim,17,17,0,1.0,0.0
soliman,61,61,0,1.0,0.0
solin,18,18,0,1.0,0.0
solis,440,432,0,0.9818181818181818,0.0
sollefeuille,9,9,0,1.0,0.0
soller,8,8,0,1.0,0.0
solliés,9,9,0,1.0,0.0
solodovnikoff,9,9,0,1.0,0.0
sologne,217,216,1,0.9953917050691244,0.004608294930875576
solognot,13,12,0,0.9230769230769231,0.0
solon,43,43,0,1.0,0.0
solonet,94,94,0,1.0,0.0
soltis,8,8,0,1.0,0.0
soltken,10,10,0,1.0,0.0
soltéroz,5,5,0,1.0,0.0
solus,20,15,0,0.75,0.0
solutré,16,16,0,1.0,0.0
solvi,35,35,0,1.0,0.0
solvonov,42,42,0,1.0,0.0
solway,8,8,0,1.0,0.0
solweg,85,85,0,1.0,0.0
soly,14,14,0,1.0,0.0
som,31,13,0,0.41935483870967744,0.0
somalis,12,9,0,0.75,0.0
sombaz,5,5,0,1.0,0.0
sombrailles,75,75,6,1.0,0.08
sombref,11,11,0,1.0,0.0
sombrehoux,27,27,0,1.0,0.0
sombreker,56,56,1,1.0,0.017857142857142856
sombreuil,13,13,0,1.0,0.0
sombreval,623,623,0,1.0,0.0
some,5,5,0,1.0,0.0
somerive,5,5,0,1.0,0.0
somers,132,132,1,1.0,0.007575757575757576
somerset,11,11,0,1.0,0.0
somesnil,40,40,1,1.0,0.025
sommelièvres,7,7,0,1.0,0.0
sommerard,19,19,0,1.0,0.0
sommerset,6,6,0,1.0,0.0
sommerson,310,310,2,1.0,0.0064516129032258064
sommervieux,6,6,0,1.0,0.0
sommerville,203,203,3,1.0,0.014778325123152709
sommery,279,279,0,1.0,0.0
sondez,29,13,0,0.4482758620689655,0.0
sonencourt,7,7,0,1.0,0.0
sonet,21,21,0,1.0,0.0
song,36,30,0,0.8333333333333334,0.0
songez,3494,1440,0,0.41213508872352606,0.0
songoï,11,11,0,1.0,0.0
sonia,718,718,0,1.0,0.0
sonis,5,5,0,1.0,0.0
sonnart,33,33,0,1.0,0.0
sonneberg,5,5,0,1.0,0.0
sonnez,198,72,0,0.36363636363636365,0.0
sonnier,19,17,0,0.8947368421052632,0.0
sonnières,5,5,0,1.0,0.0
sonnons,22,5,0,0.22727272727272727,0.0
sonora,63,63,0,1.0,0.0
sonoy,10,10,0,1.0,0.0
sontag,8,8,0,1.0,0.0
soohbee,35,35,0,1.0,0.0
sophia,74,73,0,0.9864864864864865,0.0
sophie,3514,3513,449,0.9997154240182129,0.12777461582242458
sophocle,94,94,0,1.0,0.0
sophoclis,17,17,0,1.0,0.0
sophonisbe,6,6,0,1.0,0.0
sophroniska,45,45,0,1.0,0.0
sophyr,51,51,0,1.0,0.0
sora,15,15,0,1.0,0.0
soracte,7,7,0,1.0,0.0
sorbier,294,249,0,0.8469387755102041,0.0
sorbiers,85,28,0,0.32941176470588235,0.0
sorbin,43,43,0,1.0,0.0
sorbonne,397,365,1,0.9193954659949622,0.0025188916876574307
soreau,28,28,0,1.0,0.0
soreix,144,144,0,1.0,0.0
sorel,364,364,3,1.0,0.008241758241758242
sorelles,79,79,0,1.0,0.0
sorelli,36,36,0,1.0,0.0
soret,9,9,0,1.0,0.0
sorez,6,6,0,1.0,0.0
sorget,21,21,0,1.0,0.0
sorgue,19,8,0,0.42105263157894735,0.0
sorgues,7,5,0,0.7142857142857143,0.0
soria,59,59,0,1.0,0.0
soriano,8,8,0,1.0,0.0
sorieul,58,58,0,1.0,0.0
sorignan,192,192,0,1.0,0.0
sorigny,9,9,0,1.0,0.0
sorley,18,18,0,1.0,0.0
sorlin,132,132,0,1.0,0.0
sorlingues,5,5,0,1.0,0.0
sorlé,185,185,0,1.0,0.0
sormagnes,79,79,0,1.0,0.0
sornière,12,12,0,1.0,0.0
sornières,25,25,0,1.0,0.0
sorr,9,9,0,1.0,0.0
sorrente,81,81,0,1.0,0.0
sorrientès,144,144,0,1.0,0.0
sorris,25,25,1,1.0,0.04
sorrisetto,5,5,0,1.0,0.0
sorrès,106,106,1,1.0,0.009433962264150943
sorrèze,6,6,0,1.0,0.0
sortez,1471,517,0,0.3514615907545887,0.0
sortons,710,196,2,0.27605633802816903,0.0028169014084507044
sorède,19,19,4,1.0,0.21052631578947367
sorège,274,274,0,1.0,0.0
sosie,163,55,2,0.3374233128834356,0.012269938650306749
sosius,13,13,0,1.0,0.0
sospel,21,21,0,1.0,0.0
sosthène,466,466,0,1.0,0.0
sosthènes,26,26,0,1.0,0.0
sothin,6,6,0,1.0,0.0
soto,21,21,0,1.0,0.0
sotteville,11,11,0,1.0,0.0
souabe,74,73,0,0.9864864864864865,0.0
souabes,5,5,0,1.0,0.0
souann,17,17,1,1.0,0.058823529411764705
soubansiri,6,6,0,1.0,0.0
soubasson,7,7,0,1.0,0.0
soubeyre,42,42,0,1.0,0.0
soubeyrou,7,7,0,1.0,0.0
soubiran,8,8,0,1.0,0.0
soubirane,24,24,0,1.0,0.0
soubise,116,115,0,0.9913793103448276,0.0
soubonan,70,70,0,1.0,0.0
soubotchef,6,6,0,1.0,0.0
soubotcheff,21,21,0,1.0,0.0
soucelles,17,17,0,1.0,0.0
souchet,12,8,0,0.6666666666666666,0.0
souchez,13,13,0,1.0,0.0
souchu,9,9,0,1.0,0.0
soucy,18,17,0,0.9444444444444444,0.0
soudain,14046,3225,1,0.22960273387441266,7.119464616260858e-05
soudan,213,160,0,0.7511737089201878,0.0
soudanais,19,11,0,0.5789473684210527,0.0
soudanaise,9,7,0,0.7777777777777778,0.0
souday,380,380,0,1.0,0.0
soudja,37,37,0,1.0,0.0
soudric,36,36,1,1.0,0.027777777777777776
soudry,157,157,0,1.0,0.0
soudy,12,12,0,1.0,0.0
soueh,6,6,0,1.0,0.0
souf,10,6,0,0.6,0.0
soufflard,356,356,1,1.0,0.0028089887640449437
soufflarès,11,11,0,1.0,0.0
soufflez,78,20,0,0.2564102564102564,0.0
soufflot,66,66,0,1.0,0.0
soufrière,27,26,0,0.9629629629629629,0.0
souftsof,13,13,0,1.0,0.0
sougraine,208,208,0,1.0,0.0
sougriva,120,120,0,1.0,0.0
souhaiteriez,22,5,0,0.22727272727272727,0.0
souhaitons,137,30,0,0.21897810218978103,0.0
souham,19,19,0,1.0,0.0
souhem,7,7,0,1.0,0.0
souk,16,10,0,0.625,0.0
soulaignes,81,81,0,1.0,0.0
soulanges,279,279,0,1.0,0.0
soulas,115,101,0,0.8782608695652174,0.0
soule,24,20,0,0.8333333333333334,0.0
souleiade,53,53,0,1.0,0.0
soulet,106,78,0,0.7358490566037735,0.0
soulevez,71,24,0,0.3380281690140845,0.0
souleyman,30,30,0,1.0,0.0
soulié,30,29,2,0.9666666666666667,0.06666666666666667
soulkham,47,47,0,1.0,0.0
soullier,21,12,0,0.5714285714285714,0.0
soulouque,6,6,0,1.0,0.0
soult,59,59,0,1.0,0.0
soultznach,5,5,0,1.0,0.0
souléma,14,14,0,1.0,0.0
soum,5,5,0,1.0,0.0
soumagne,5,5,0,1.0,0.0
soumak,20,20,1,1.0,0.05
soumas,10,10,0,1.0,0.0
soumettez,70,16,0,0.22857142857142856,0.0
soumettons,33,10,0,0.30303030303030304,0.0
soun,172,166,0,0.9651162790697675,0.0
sound,6,5,0,0.8333333333333334,0.0
soung,11,11,0,1.0,0.0
soupardin,7,7,0,1.0,0.0
soupert,83,83,0,1.0,0.0
soupons,91,23,0,0.25274725274725274,0.0
soupplet,150,150,1,1.0,0.006666666666666667
soupçonneriez,23,5,0,0.21739130434782608,0.0
souques,86,86,0,1.0,0.0
souquet,24,24,0,1.0,0.0
sour,21,8,2,0.38095238095238093,0.09523809523809523
souratine,179,179,1,1.0,0.00558659217877095
sourbin,132,132,2,1.0,0.015151515151515152
sourche,5,5,0,1.0,0.0
sourdeau,8,5,0,0.625,0.0
sourdenal,11,11,0,1.0,0.0
sourdeval,10,10,0,1.0,0.0
sourdis,7,7,0,1.0,0.0
sourdière,47,47,0,1.0,0.0
sourdéac,6,6,0,1.0,0.0
souriau,5,5,0,1.0,0.0
sourimari,19,19,0,1.0,0.0
souriçonne,32,32,0,1.0,0.0
sourlé,14,14,0,1.0,0.0
sourof,36,36,0,1.0,0.0
sourzy,81,81,0,1.0,0.0
souscarrières,93,93,1,1.0,0.010752688172043012
sousonghirli,7,7,0,1.0,0.0
sousoughirli,7,7,0,1.0,0.0
sousse,9,9,0,1.0,0.0
soutenez,142,33,0,0.2323943661971831,0.0
south,124,124,0,1.0,0.0
southampton,93,93,0,1.0,0.0
southern,12,12,0,1.0,0.0
southwark,74,74,0,1.0,0.0
soutiendrez,32,8,0,0.25,0.0
souvarine,55,55,0,1.0,0.0
souvaroff,17,17,0,1.0,0.0
souvarov,6,6,0,1.0,0.0
souvarow,10,10,0,1.0,0.0
souvenez,2347,503,7,0.21431614827439285,0.002982530890498509
souvenons,86,28,0,0.32558139534883723,0.0
souventy,6,6,0,1.0,0.0
souvestre,6,6,3,1.0,0.5
souvigny,330,330,1,1.0,0.0030303030303030303
souville,21,21,0,1.0,0.0
souvorov,17,17,0,1.0,0.0
souvoy,6,6,0,1.0,0.0
souvrac,5,5,0,1.0,0.0
souvré,31,31,0,1.0,0.0
souwaroff,7,7,0,1.0,0.0
souza,147,147,3,1.0,0.02040816326530612
souzaies,10,10,0,1.0,0.0
souzaroff,59,59,0,1.0,0.0
souzay,86,86,0,1.0,0.0
souzouches,7,7,0,1.0,0.0
souëf,77,77,0,1.0,0.0
soval,23,23,0,1.0,0.0
soviets,17,12,0,0.7058823529411765,0.0
soviétique,10,6,0,0.6,0.0
sowana,35,35,1,1.0,0.02857142857142857
sowbanoff,10,10,0,1.0,0.0
soye,69,17,1,0.2463768115942029,0.014492753623188406
soyer,21,19,0,0.9047619047619048,0.0
soyez,12403,4082,0,0.3291139240506329,0.0
sozomène,5,5,0,1.0,0.0
soëra,21,21,0,1.0,0.0
soï,24,24,0,1.0,0.0
soûlas,195,195,0,1.0,0.0
spa,53,53,0,1.0,0.0
spad,12,12,1,1.0,0.08333333333333333
spada,211,208,5,0.985781990521327,0.023696682464454975
spadacape,286,286,0,1.0,0.0
spadacappa,11,11,1,1.0,0.09090909090909091
spalding,24,24,0,1.0,0.0
spaletta,17,17,0,1.0,0.0
spallanzani,12,12,0,1.0,0.0
spandau,31,31,0,1.0,0.0
spandaw,38,38,0,1.0,0.0
spankel,5,5,0,1.0,0.0
spar,9,9,0,1.0,0.0
sparanisi,11,11,0,1.0,0.0
sparbo,14,14,0,1.0,0.0
spark,54,54,0,1.0,0.0
sparren,22,22,0,1.0,0.0
spartacus,301,301,1,1.0,0.0033222591362126247
sparte,215,213,0,0.9906976744186047,0.0
spartel,5,5,0,1.0,0.0
spartiate,121,87,0,0.71900826446281,0.0
spartiates,91,82,0,0.9010989010989011,0.0
spartivento,20,20,0,1.0,0.0
spask,9,9,0,1.0,0.0
special,10,7,0,0.7,0.0
speciale,50,50,2,1.0,0.04
speck,26,26,0,1.0,0.0
spectrophélès,47,47,1,1.0,0.02127659574468085
spedone,163,163,0,1.0,0.0
speedy,49,49,0,1.0,0.0
speke,37,37,0,1.0,0.0
speletta,11,11,0,1.0,0.0
spelle,45,45,0,1.0,0.0
spencer,140,97,0,0.6928571428571428,0.0
spendius,190,190,0,1.0,0.0
spennen,8,8,0,1.0,0.0
spens,18,18,0,1.0,0.0
spenser,6,6,0,1.0,0.0
sper,43,43,1,1.0,0.023255813953488372
speranza,56,35,2,0.625,0.03571428571428571
sperling,10,10,0,1.0,0.0
spezia,9,9,0,1.0,0.0
spezzamollo,5,5,0,1.0,0.0
spezzia,60,60,0,1.0,0.0
sphynx,49,12,0,0.24489795918367346,0.0
spiagudry,159,159,0,1.0,0.0
spick,24,24,0,1.0,0.0
spiegel,89,87,0,0.9775280898876404,0.0
spieghalter,6,6,0,1.0,0.0
spiekirchmann,5,5,1,1.0,0.2
spielberg,35,35,0,1.0,0.0
spike,487,487,4,1.0,0.008213552361396304
spilca,44,44,0,1.0,0.0
spilett,466,466,0,1.0,0.0
spilt,8,8,0,1.0,0.0
spinbronn,14,14,0,1.0,0.0
spinder,132,132,0,1.0,0.0
spindler,13,13,0,1.0,0.0
spinefort,12,12,0,1.0,0.0
spinelli,7,7,0,1.0,0.0
spinello,27,27,0,1.0,0.0
spinola,162,161,0,0.9938271604938271,0.0
spinosa,32,31,1,0.96875,0.03125
spinoza,48,48,1,1.0,0.020833333333333332
spiral,6,6,0,1.0,0.0
spire,94,79,0,0.8404255319148937,0.0
spiridion,17,17,0,1.0,0.0
spiridione,80,80,0,1.0,0.0
spirit,29,18,1,0.6206896551724138,0.034482758620689655
spirito,13,11,0,0.8461538461538461,0.0
spiritu,26,8,0,0.3076923076923077,0.0
spiritus,42,28,0,0.6666666666666666,0.0
spiro,16,13,0,0.8125,0.0
spirocelli,15,15,0,1.0,0.0
spithead,6,6,0,1.0,0.0
spitz,436,435,0,0.9977064220183486,0.0
spitzberg,25,25,0,1.0,0.0
spitzer,6,6,0,1.0,0.0
spladgest,43,43,0,1.0,0.0
splendid,13,9,0,0.6923076923076923,0.0
splittern,15,15,0,1.0,0.0
spolète,10,10,0,1.0,0.0
spon,85,85,1,1.0,0.011764705882352941
sponde,39,39,0,1.0,0.0
sponiakof,5,5,0,1.0,0.0
spontini,24,24,0,1.0,0.0
sporades,7,5,0,0.7142857142857143,0.0
sporting,25,22,0,0.88,0.0
sporus,76,76,0,1.0,0.0
spottiswood,12,12,0,1.0,0.0
sprangael,10,10,0,1.0,0.0
spraunskow,6,6,0,1.0,0.0
spread,66,61,0,0.9242424242424242,0.0
spreckdal,35,35,0,1.0,0.0
spremberg,36,36,0,1.0,0.0
spriatchef,7,7,0,1.0,0.0
spring,73,66,0,0.9041095890410958,0.0
springer,5,5,1,1.0,0.2
springfield,24,24,0,1.0,0.0
springs,8,7,0,0.875,0.0
spronio,6,6,0,1.0,0.0
sprée,27,27,0,1.0,0.0
spswich,11,11,0,1.0,0.0
spuma,11,11,0,1.0,0.0
spurzeim,136,136,0,1.0,0.0
spurzheim,284,284,0,1.0,0.0
spy,48,48,0,1.0,0.0
spéciès,8,8,0,1.0,0.0
spérat,6,6,0,1.0,0.0
spützwacher,59,59,0,1.0,0.0
squambô,98,98,0,1.0,0.0
squilindre,9,9,0,1.0,0.0
squire,85,37,0,0.43529411764705883,0.0
squobb,97,97,1,1.0,0.010309278350515464
ss,13,9,8,0.6923076923076923,0.6153846153846154
sse,15,6,0,0.4,0.0
st,454,408,4,0.8986784140969163,0.00881057268722467
sta,18,12,2,0.6666666666666666,0.1111111111111111
staal,15,15,0,1.0,0.0
stabat,26,22,0,0.8461538461538461,0.0
stacia,13,13,0,1.0,0.0
stadacone,19,19,0,1.0,0.0
stadaconna,5,5,0,1.0,0.0
stadion,5,5,0,1.0,0.0
stadt,25,25,0,1.0,0.0
stadthaus,23,23,0,1.0,0.0
staffa,53,53,0,1.0,0.0
staffel,9,9,0,1.0,0.0
stafford,16,16,0,1.0,0.0
staffordshire,10,10,0,1.0,0.0
stahl,5,5,0,1.0,0.0
stains,6,6,0,1.0,0.0
stainville,11,11,0,1.0,0.0
stair,9,9,0,1.0,0.0
staldiff,89,89,0,1.0,0.0
staliswa,26,26,0,1.0,0.0
stamboul,359,359,6,1.0,0.016713091922005572
stamboulov,9,9,0,1.0,0.0
stamp,20,19,0,0.95,0.0
stamply,97,97,0,1.0,0.0
stampton,5,5,0,1.0,0.0
stanapat,13,13,0,1.0,0.0
stanbow,78,78,0,1.0,0.0
standard,43,34,0,0.7906976744186046,0.0
stangerson,665,665,0,1.0,0.0
stanhope,62,62,1,1.0,0.016129032258064516
stani,93,93,0,1.0,0.0
stanis,11,11,0,1.0,0.0
stanislas,803,803,7,1.0,0.008717310087173101
stanislawof,31,31,0,1.0,0.0
stanislawoff,26,26,0,1.0,0.0
stanitza,53,52,0,0.9811320754716981,0.0
stanley,72,72,0,1.0,0.0
stanna,12,12,0,1.0,0.0
stannard,141,141,0,1.0,0.0
stanoska,25,25,0,1.0,0.0
stans,5,5,0,1.0,0.0
stanton,11,11,0,1.0,0.0
stanville,431,431,0,1.0,0.0
stanze,6,5,0,0.8333333333333334,0.0
staoli,20,20,0,1.0,0.0
stapi,10,10,0,1.0,0.0
staps,60,60,0,1.0,0.0
star,91,78,1,0.8571428571428571,0.01098901098901099
stara,14,14,0,1.0,0.0
starr,290,290,0,1.0,0.0
start,11,6,5,0.5454545454545454,0.45454545454545453
stasia,497,497,6,1.0,0.012072434607645875
stasseville,25,25,0,1.0,0.0
stassin,24,24,0,1.0,0.0
state,42,9,0,0.21428571428571427,0.0
staten,21,21,0,1.0,0.0
states,86,64,0,0.7441860465116279,0.0
stator,11,9,0,0.8181818181818182,0.0
statterson,6,6,0,1.0,0.0
staub,8,8,0,1.0,0.0
staubach,5,5,0,1.0,0.0
stauffacher,20,20,0,1.0,0.0
staunton,5,5,0,1.0,0.0
staupitz,30,30,0,1.0,0.0
stavolo,93,93,0,1.0,0.0
stavorin,10,10,0,1.0,0.0
stavraki,6,6,0,1.0,0.0
stavro,78,78,0,1.0,0.0
stavros,140,140,1,1.0,0.007142857142857143
stayper,17,17,0,1.0,0.0
staël,284,284,6,1.0,0.02112676056338028
stchepine,8,8,0,1.0,0.0
stchkoutchine,16,16,1,1.0,0.0625
ste,76,51,0,0.6710526315789473,0.0
stebel,48,48,0,1.0,0.0
steberg,11,11,0,1.0,0.0
stecker,5,5,0,1.0,0.0
stecknadel,8,8,0,1.0,0.0
steddink,6,6,0,1.0,0.0
stede,15,15,0,1.0,0.0
steeg,8,8,0,1.0,0.0
steelcock,18,18,0,1.0,0.0
steen,14,12,0,0.8571428571428571,0.0
steenbeke,7,7,0,1.0,0.0
steeny,121,121,0,1.0,0.0
stefanini,9,9,0,1.0,0.0
stefano,152,152,0,1.0,0.0
steffau,7,7,0,1.0,0.0
steffel,65,65,0,1.0,0.0
stefo,42,42,0,1.0,0.0
steibel,14,14,0,1.0,0.0
steibelt,7,7,0,1.0,0.0
steimbourg,20,20,0,1.0,0.0
stein,117,116,1,0.9914529914529915,0.008547008547008548
steinach,21,21,0,1.0,0.0
steinbach,27,27,0,1.0,0.0
steinberg,16,8,0,0.5,0.0
steinbock,125,125,0,1.0,0.0
steinbrenner,14,14,0,1.0,0.0
steiner,200,200,1,1.0,0.005
steinflich,5,5,0,1.0,0.0
steingel,9,9,0,1.0,0.0
steinitz,29,29,0,1.0,0.0
steinkerque,13,13,0,1.0,0.0
steinkoff,11,11,0,1.0,0.0
steinlen,11,11,0,1.0,0.0
steinweg,107,107,0,1.0,0.0
steinx,11,11,0,1.0,0.0
stelbeigh,7,7,0,1.0,0.0
stella,568,556,1,0.9788732394366197,0.0017605633802816902
stello,135,135,1,1.0,0.007407407407407408
stenay,42,42,0,1.0,0.0
stendhal,163,163,2,1.0,0.012269938650306749
steney,5,5,0,1.0,0.0
stenger,5,5,0,1.0,0.0
stenio,5,5,0,1.0,0.0
stenne,35,35,0,1.0,0.0
steno,215,215,0,1.0,0.0
stentor,217,61,1,0.28110599078341014,0.004608294930875576
stepann,69,69,0,1.0,0.0
stepanovitch,7,7,0,1.0,0.0
stepanovna,7,7,0,1.0,0.0
stepark,87,87,0,1.0,0.0
stephan,164,164,0,1.0,0.0
stephano,70,70,1,1.0,0.014285714285714285
stephen,1607,1607,7,1.0,0.0043559427504667085
stephens,39,39,0,1.0,0.0
stephenson,10,10,0,1.0,0.0
stephy,16,16,0,1.0,0.0
stepline,90,90,0,1.0,0.0
stercke,10,10,0,1.0,0.0
sterkine,13,13,0,1.0,0.0
stermaria,70,70,0,1.0,0.0
stern,21,20,1,0.9523809523809523,0.047619047619047616
sterne,69,69,6,1.0,0.08695652173913043
sternich,9,9,0,1.0,0.0
sternof,10,10,0,1.0,0.0
sterowski,12,12,0,1.0,0.0
stettin,17,17,0,1.0,0.0
stettinsky,10,10,0,1.0,0.0
steuben,23,23,0,1.0,0.0
steve,14,14,0,1.0,0.0
stevens,378,378,3,1.0,0.007936507936507936
stevenson,254,254,0,1.0,0.0
stevenyne,44,44,0,1.0,0.0
steverson,30,30,0,1.0,0.0
stevisky,25,25,0,1.0,0.0
stewan,6,6,0,1.0,0.0
steward,122,97,1,0.7950819672131147,0.00819672131147541
stewart,137,106,0,0.7737226277372263,0.0
stewinson,5,5,0,1.0,0.0
sthûladatta,6,6,0,1.0,0.0
stickmann,52,52,1,1.0,0.019230769230769232
stidmann,71,71,0,1.0,0.0
stielmann,14,14,0,1.0,0.0
stiggs,9,9,0,1.0,0.0
stilla,115,115,1,1.0,0.008695652173913044
stiller,19,19,0,1.0,0.0
stimulés,53,11,0,0.20754716981132076,0.0
stirling,36,36,0,1.0,0.0
stitch,9,9,0,1.0,0.0
stocco,195,195,1,1.0,0.005128205128205128
stockach,9,9,0,1.0,0.0
stockholm,70,70,0,1.0,0.0
stockman,7,7,0,1.0,0.0
stockton,13,13,0,1.0,0.0
stocktone,5,5,0,1.0,0.0
stocq,8,8,0,1.0,0.0
stoffar,9,9,0,1.0,0.0
stoffel,9,9,0,1.0,0.0
stofflet,121,121,0,1.0,0.0
stoj,16,16,0,1.0,0.0
stok,12,12,0,1.0,0.0
stolberg,23,23,0,1.0,0.0
stolk,6,6,0,1.0,0.0
stollman,107,107,0,1.0,0.0
stoltz,45,45,0,1.0,0.0
stolzenfels,6,6,0,1.0,0.0
stonardini,21,21,0,1.0,0.0
stone,98,87,0,0.8877551020408163,0.0
stonne,5,5,0,1.0,0.0
stony,5,5,1,1.0,0.2
stop,153,124,1,0.8104575163398693,0.006535947712418301
stopfer,5,5,0,1.0,0.0
stoppe,109,89,1,0.8165137614678899,0.009174311926605505
stora,5,5,0,1.0,0.0
storberg,6,6,0,1.0,0.0
storch,10,10,0,1.0,0.0
storigan,11,11,0,1.0,0.0
storitz,194,194,0,1.0,0.0
stork,20,20,0,1.0,0.0
storkus,7,7,1,1.0,0.14285714285714285
storm,325,316,1,0.9723076923076923,0.003076923076923077
storr,14,14,0,1.0,0.0
storta,6,6,0,1.0,0.0
storven,55,55,0,1.0,0.0
stoss,6,6,0,1.0,0.0
stowe,381,381,1,1.0,0.0026246719160104987
strabo,14,14,0,1.0,0.0
strabon,37,37,0,1.0,0.0
straboni,7,7,1,1.0,0.14285714285714285
strada,190,38,1,0.2,0.005263157894736842
stradella,9,9,0,1.0,0.0
stradivarius,37,27,0,0.7297297297297297,0.0
stradone,45,45,0,1.0,0.0
