word,global_frequency,pos,lemma,is_stopword,is_proper_noun_candidate,is_content_pos
posé,3968,VERB,poser,False,False,True
plaisanterie,3965,NOUN,plaisanterie,False,False,True
vinrent,3965,VERB,venir,False,False,True
vivante,3965,ADJ,vivant,False,False,True
diamants,3964,NOUN,diamant,False,False,True
acier,3964,NOUN,acier,False,False,True
cité,3963,NOUN,cité,False,False,True
délire,3963,NOUN,délire,False,False,True
essayé,3962,VERB,essayer,False,False,True
reproches,3956,VERB,reprocher,False,False,True
partager,3955,VERB,partager,False,False,True
parvint,3954,VERB,parvenir,False,False,True
rencontra,3944,VERB,rencontrer,False,False,True
places,3937,NOUN,place,False,False,True
dangers,3932,NOUN,danger,False,False,True
suppose,3932,NOUN,suppose,False,False,True
anxiété,3929,NOUN,anxiété,False,False,True
tendant,3929,VERB,tendre,False,False,True
nomme,3929,VERB,nommer,False,False,True
visible,3928,ADJ,visible,False,False,True
couper,3928,VERB,couper,False,False,True
gendarmes,3927,NOUN,gendarme,False,False,True
ressources,3927,NOUN,ressource,False,False,True
mai,3926,NOUN,mai,False,False,True
étendit,3924,VERB,étendre,False,False,True
assurance,3922,NOUN,assurance,False,False,True
pleines,3920,ADJ,plein,False,False,True
fêtes,3918,NOUN,fête,False,False,True
rentré,3917,VERB,rentrer,False,False,True
promets,3917,VERB,promettre,False,False,True
comble,3908,ADJ,comble,False,False,True
terme,3908,NOUN,terme,False,False,True
expédition,3907,NOUN,expédition,False,False,True
robes,3906,NOUN,robe,False,False,True
allées,3901,VERB,aller,False,False,True
flammes,3900,NOUN,flamme,False,False,True
échappé,3899,VERB,échapper,False,False,True
reconnaissant,3894,VERB,reconnaître,False,False,True
revanche,3894,NOUN,revanche,False,False,True
empressement,3893,NOUN,empressement,False,False,True
soupira,3891,VERB,soupirer,False,False,True
monstre,3888,NOUN,monstre,False,False,True
précipita,3888,VERB,précipiter,False,False,True
promptement,3888,ADV,promptement,False,False,True
trouvée,3886,VERB,trouver,False,False,True
dissimuler,3886,VERB,dissimuler,False,False,True
gravité,3885,NOUN,gravité,False,False,True
thé,3883,NOUN,thé,False,False,True
sublime,3881,ADJ,sublime,False,False,True
fraîcheur,3880,ADV,fraîcheur,False,False,True
voûte,3879,NOUN,voûte,False,False,True
retournant,3879,VERB,retourner,False,False,True
franc,3878,ADJ,franc,False,False,True
péril,3877,NOUN,péril,False,False,True
effroyable,3876,ADJ,effroyable,False,False,True
occupe,3873,VERB,occuper,False,False,True
grâces,3873,NOUN,grâce,False,False,True
conséquence,3867,NOUN,conséquence,False,False,True
trembler,3866,VERB,trembler,False,False,True
important,3863,ADJ,important,False,False,True
salons,3861,NOUN,salon,False,False,True
avantage,3861,NOUN,avantage,False,False,True
ministère,3857,NOUN,ministère,False,False,True
antique,3857,ADJ,antique,False,False,True
excès,3855,NOUN,excès,False,False,True
franchise,3854,NOUN,franchise,False,False,True
aiment,3854,VERB,aimer,False,False,True
bibliothèque,3853,NOUN,bibliothèque,False,False,True
nerveux,3851,ADJ,nerveux,False,False,True
dira,3849,VERB,dire,False,False,True
matelots,3849,NOUN,matelot,False,False,True
aventures,3848,NOUN,aventure,False,False,True
dispositions,3848,NOUN,disposition,False,False,True
souliers,3848,NOUN,soulier,False,False,True
observation,3847,NOUN,observation,False,False,True
sert,3844,VERB,servir,False,False,True
océan,3844,ADJ,océan,False,False,True
poésie,3842,NOUN,poésie,False,False,True
entreprise,3842,NOUN,entreprise,False,False,True
trouvez,3841,VERB,trouver,False,False,True
honnêtes,3841,ADJ,honnête,False,False,True
manche,3841,NOUN,manche,False,False,True
plaire,3839,VERB,plaire,False,False,True
pratique,3836,NOUN,pratique,False,False,True
naître,3833,VERB,naître,False,False,True
indifférent,3828,ADV,indifférent,False,False,True
raconté,3822,VERB,raconter,False,False,True
dégoût,3821,ADV,dégoût,False,False,True
garda,3820,VERB,garder,False,False,True
capitale,3820,ADJ,capital,False,False,True
voleur,3819,NOUN,voleur,False,False,True
éclats,3819,NOUN,éclat,False,False,True
danse,3817,NOUN,danse,False,False,True
sonna,3817,VERB,sonner,False,False,True
prévenu,3814,VERB,prévenir,False,False,True
crimes,3814,NOUN,crime,False,False,True
apporté,3813,VERB,apporter,False,False,True
annonçait,3813,VERB,annoncer,False,False,True
terminé,3811,VERB,terminer,False,False,True
préparé,3810,VERB,préparer,False,False,True
chambres,3810,NOUN,chambre,False,False,True
achever,3810,VERB,achever,False,False,True
tombeau,3810,NOUN,tombeau,False,False,True
couloir,3808,NOUN,couloir,False,False,True
illustre,3807,VERB,illustre,False,False,True
repartit,3807,VERB,repartir,False,False,True
poches,3805,NOUN,poche,False,False,True
souci,3805,NOUN,souci,False,False,True
existait,3804,VERB,exister,False,False,True
meilleurs,3803,ADJ,meilleur,False,False,True
tableaux,3798,NOUN,tableau,False,False,True
indiens,3798,NOUN,indien,False,False,True
réunis,3797,VERB,réunir,False,False,True
explications,3797,NOUN,explication,False,False,True
élégance,3796,NOUN,élégance,False,False,True
restaient,3795,VERB,rester,False,False,True
habitait,3793,VERB,habiter,False,False,True
douces,3791,ADJ,doux,False,False,True
pâles,3790,ADJ,pâle,False,False,True
silencieuse,3790,ADJ,silencieux,False,False,True
automne,3788,VERB,automne,False,False,True
donnent,3787,VERB,donner,False,False,True
solitaire,3786,ADJ,solitaire,False,False,True
groupes,3784,NOUN,groupe,False,False,True
exclamation,3782,NOUN,exclamation,False,False,True
lion,3779,NOUN,lion,False,False,True
venais,3777,VERB,venir,False,False,True
nue,3776,ADJ,nu,False,False,True
coins,3774,NOUN,coin,False,False,True
proposition,3771,NOUN,proposition,False,False,True
menton,3770,ADJ,menton,False,False,True
entouré,3769,VERB,entourer,False,False,True
humide,3768,ADJ,humide,False,False,True
crise,3767,NOUN,crise,False,False,True
jolies,3766,NOUN,jolie,False,False,True
appétit,3762,NOUN,appétit,False,False,True
attentivement,3761,ADV,attentivement,False,False,True
sujets,3760,NOUN,sujet,False,False,True
profit,3758,NOUN,profit,False,False,True
mener,3757,VERB,mener,False,False,True
selle,3755,NOUN,selle,False,False,True
cave,3753,NOUN,cave,False,False,True
timide,3752,ADJ,timide,False,False,True
progrès,3751,NOUN,progrès,False,False,True
vêtue,3750,ADV,vêtir,False,False,True
éternel,3748,ADJ,éternel,False,False,True
délicieux,3748,ADJ,délicieux,False,False,True
particulière,3745,ADJ,particulier,False,False,True
perdit,3745,VERB,perdre,False,False,True
ouvrier,3743,ADJ,ouvrier,False,False,True
tremblant,3742,ADV,tremblant,False,False,True
sonner,3739,VERB,sonner,False,False,True
engager,3737,VERB,engager,False,False,True
ours,3736,NOUN,ours,False,False,True
demeurer,3736,VERB,demeurer,False,False,True
malades,3733,NOUN,malade,False,False,True
machine,3733,NOUN,machine,False,False,True
perdus,3733,ADJ,perdre,False,False,True
fatigué,3730,VERB,fatiguer,False,False,True
arrêt,3729,NOUN,arrêt,False,False,True
éprouver,3728,VERB,éprouver,False,False,True
couverte,3726,VERB,couvrir,False,False,True
cap,3725,NOUN,cap,False,False,True
supplie,3723,VERB,supplier,False,False,True
carrière,3722,NOUN,carrière,False,False,True
verres,3720,ADJ,verre,False,False,True
saurais,3718,VERB,savoir,False,False,True
franchir,3717,VERB,franchir,False,False,True
branche,3717,NOUN,branche,False,False,True
lança,3717,VERB,lancer,False,False,True
feux,3717,NOUN,feu,False,False,True
distinguer,3716,VERB,distinguer,False,False,True
système,3714,NOUN,système,False,False,True
peines,3713,NOUN,peine,False,False,True
drap,3706,NOUN,drap,False,False,True
poings,3703,NOUN,poing,False,False,True
pages,3703,NOUN,page,False,False,True
murmurait,3703,VERB,murmurer,False,False,True
haleine,3700,NOUN,haleine,False,False,True
fixés,3698,VERB,fixer,False,False,True
rappela,3697,ADJ,rappela,False,False,True
signes,3696,ADJ,signe,False,False,True
espagnol,3696,ADJ,espagnol,False,False,True
arrivaient,3696,VERB,arriver,False,False,True
paradis,3695,ADJ,paradi,False,False,True
uniforme,3694,ADJ,uniforme,False,False,True
ingénieur,3689,NOUN,ingénieur,False,False,True
fixe,3688,ADJ,fixe,False,False,True
crâne,3688,NOUN,crâne,False,False,True
creux,3687,ADJ,creux,False,False,True
insista,3686,VERB,insister,False,False,True
intimité,3683,NOUN,intimité,False,False,True
parquet,3680,NOUN,parquet,False,False,True
meurtre,3680,VERB,meurtre,False,False,True
ordonna,3679,VERB,ordonner,False,False,True
savons,3677,VERB,savoir,False,False,True
bottes,3674,NOUN,botte,False,False,True
mères,3673,NOUN,mère,False,False,True
intentions,3672,NOUN,intention,False,False,True
surprendre,3672,VERB,surprendre,False,False,True
élégante,3669,ADJ,élégant,False,False,True
plafond,3668,NOUN,plafond,False,False,True
honorable,3665,ADJ,honorable,False,False,True
contact,3661,NOUN,contact,False,False,True
convient,3661,VERB,convier,False,False,True
séparation,3660,NOUN,séparation,False,False,True
portaient,3659,VERB,porter,False,False,True
regrets,3659,NOUN,regret,False,False,True
respirer,3658,VERB,respirer,False,False,True
céder,3656,VERB,céder,False,False,True
absolue,3653,ADJ,absolu,False,False,True
placée,3653,VERB,placer,False,False,True
domaine,3650,NOUN,domaine,False,False,True
sagesse,3650,NOUN,sagesse,False,False,True
attirer,3649,VERB,attirer,False,False,True
penchant,3649,VERB,pencher,False,False,True
vaguement,3647,ADV,vaguement,False,False,True
véritablement,3646,ADV,véritablement,False,False,True
fiancé,3645,NOUN,fiancé,False,False,True
plateau,3645,NOUN,plateau,False,False,True
gentilshommes,3644,NOUN,gentilhomme,False,False,True
profiter,3642,VERB,profiter,False,False,True
forts,3640,ADJ,fort,False,False,True
instrument,3640,NOUN,instrument,False,False,True
verte,3639,ADJ,vert,False,False,True
embarrassé,3639,VERB,embarrasser,False,False,True
débarrasser,3638,VERB,débarrasser,False,False,True
pavé,3638,NOUN,pavé,False,False,True
trouvai,3636,VERB,trouver,False,False,True
laine,3634,NOUN,laine,False,False,True
cloche,3632,NOUN,cloche,False,False,True
accepte,3630,VERB,accepter,False,False,True
vaincu,3628,VERB,vaincre,False,False,True
pente,3628,NOUN,pente,False,False,True
paysage,3626,NOUN,paysage,False,False,True
soupçon,3622,ADV,soupçon,False,False,True
prises,3620,NOUN,prise,False,False,True
remercier,3619,VERB,remercier,False,False,True
aîné,3614,NOUN,aîné,False,False,True
moral,3613,ADJ,moral,False,False,True
étoile,3613,NOUN,étoile,False,False,True
origine,3611,NOUN,origine,False,False,True
reprises,3611,NOUN,reprise,False,False,True
oubliez,3608,VERB,oublier,False,False,True
vertus,3606,NOUN,vertu,False,False,True
chers,3606,ADJ,cher,False,False,True
cabaret,3603,NOUN,cabaret,False,False,True
incident,3599,NOUN,incident,False,False,True
satisfaire,3599,VERB,satisfaire,False,False,True
trahison,3597,NOUN,trahison,False,False,True
regardé,3597,VERB,regarder,False,False,True
étendait,3595,VERB,étendre,False,False,True
gardien,3594,NOUN,gardien,False,False,True
difficultés,3592,NOUN,difficulté,False,False,True
délicatesse,3590,NOUN,délicatesse,False,False,True
gagna,3589,VERB,gagner,False,False,True
dépêche,3589,VERB,dépêche,False,False,True
serré,3587,VERB,serrer,False,False,True
examiner,3583,VERB,examiner,False,False,True
tire,3583,VERB,tire,False,False,True
rentrait,3583,VERB,rentraire,False,False,True
occupée,3581,VERB,occuper,False,False,True
abandonnée,3579,VERB,abandonner,False,False,True
empêche,3578,VERB,empêcher,False,False,True
boue,3576,NOUN,boue,False,False,True
défendu,3572,VERB,défendre,False,False,True
prudent,3571,ADJ,prudent,False,False,True
combattre,3570,VERB,combattre,False,False,True
héritage,3569,NOUN,héritage,False,False,True
examen,3568,NOUN,examen,False,False,True
lève,3568,VERB,lever,False,False,True
presse,3565,NOUN,presse,False,False,True
difficulté,3561,NOUN,difficulté,False,False,True
courses,3560,NOUN,course,False,False,True
conservé,3560,VERB,conserver,False,False,True
envoya,3556,VERB,envoyer,False,False,True
images,3554,NOUN,image,False,False,True
traversé,3553,VERB,traverser,False,False,True
dot,3551,NOUN,dot,False,False,True
juges,3547,NOUN,juge,False,False,True
impressions,3546,NOUN,impression,False,False,True
tirant,3545,VERB,tirer,False,False,True
élèves,3542,NOUN,élève,False,False,True
obéit,3541,VERB,obéir,False,False,True
éleva,3541,VERB,élever,False,False,True
remise,3540,VERB,remettre,False,False,True
gouttes,3539,NOUN,goutte,False,False,True
savaient,3538,VERB,savoir,False,False,True
plainte,3537,NOUN,plainte,False,False,True
marcha,3537,VERB,marcher,False,False,True
failli,3535,VERB,faillir,False,False,True
colline,3534,NOUN,colline,False,False,True
incendie,3532,NOUN,incendie,False,False,True
voiles,3532,NOUN,voile,False,False,True
scandale,3531,NOUN,scandale,False,False,True
victimes,3531,NOUN,victime,False,False,True
refus,3531,NOUN,refus,False,False,True
verdure,3530,NOUN,verdure,False,False,True
veines,3530,NOUN,veine,False,False,True
employer,3527,VERB,employer,False,False,True
formaient,3524,VERB,former,False,False,True
opération,3524,NOUN,opération,False,False,True
principes,3522,NOUN,principe,False,False,True
tranquillité,3522,ADJ,tranquillité,False,False,True
consolation,3521,NOUN,consolation,False,False,True
net,3521,ADJ,net,False,False,True
approchant,3520,VERB,approcher,False,False,True
antichambre,3520,NOUN,antichambre,False,False,True
invitation,3519,NOUN,invitation,False,False,True
réduit,3518,ADJ,réduit,False,False,True
canot,3515,NOUN,canot,False,False,True
devrait,3515,VERB,devoir,False,False,True
chargés,3512,ADJ,charger,False,False,True
suivie,3511,VERB,suivre,False,False,True
éloigné,3507,ADJ,éloigné,False,False,True
déserte,3505,NOUN,déserte,False,False,True
paraissaient,3505,VERB,paraître,False,False,True
inutiles,3505,ADJ,inutile,False,False,True
discussion,3504,NOUN,discussion,False,False,True
laissaient,3503,VERB,laisser,False,False,True
serrait,3502,VERB,serrer,False,False,True
coûte,3502,VERB,coûter,False,False,True
apporte,3501,VERB,apporter,False,False,True
rangs,3496,NOUN,rang,False,False,True
mêlée,3496,NOUN,mêlée,False,False,True
voisinage,3495,NOUN,voisinage,False,False,True
las,3494,ADJ,las,False,False,True
danser,3492,VERB,danser,False,False,True
traité,3489,VERB,traiter,False,False,True
promenait,3488,VERB,promener,False,False,True
fâché,3485,VERB,fâcher,False,False,True
supposer,3485,VERB,supposer,False,False,True
bijoux,3484,NOUN,bijou,False,False,True
invités,3483,NOUN,invité,False,False,True
agonie,3479,NOUN,agonie,False,False,True
emmener,3478,VERB,emmener,False,False,True
ruisseau,3475,NOUN,ruisseau,False,False,True
oubli,3475,NOUN,oubli,False,False,True
rapports,3473,NOUN,rapport,False,False,True
voudra,3473,VERB,vouloir,False,False,True
lutter,3472,VERB,lutter,False,False,True
couvrait,3472,VERB,couvrir,False,False,True
effets,3469,NOUN,effet,False,False,True
plaisait,3468,VERB,plaire,False,False,True
numéro,3465,NOUN,numéro,False,False,True
degré,3463,NOUN,degré,False,False,True
accepté,3462,VERB,accepter,False,False,True
enlevé,3461,VERB,enlever,False,False,True
matière,3461,NOUN,matière,False,False,True
forêts,3459,ADV,forêt,False,False,True
prouve,3458,VERB,prouver,False,False,True
décision,3458,NOUN,décision,False,False,True
mourant,3457,ADJ,mourant,False,False,True
panier,3454,NOUN,panier,False,False,True
osa,3452,ADJ,osa,False,False,True
brouillard,3450,ADV,brouillard,False,False,True
doutait,3450,VERB,douter,False,False,True
pardonner,3450,VERB,pardonner,False,False,True
règle,3449,VERB,régler,False,False,True
battu,3448,VERB,battre,False,False,True
éclairait,3447,VERB,éclairer,False,False,True
remonter,3446,VERB,remonter,False,False,True
plis,3443,NOUN,pli,False,False,True
habitué,3442,VERB,habituer,False,False,True
accompli,3442,VERB,accomplir,False,False,True
comprend,3441,VERB,comprendre,False,False,True
brigadier,3440,NOUN,brigadier,False,False,True
étonnée,3438,VERB,étonner,False,False,True
obtenu,3438,VERB,obtenir,False,False,True
gentil,3436,ADJ,gentil,False,False,True
écouté,3436,VERB,écouter,False,False,True
veuillez,3434,VERB,vouloir,False,False,True
testament,3434,ADV,testament,False,False,True
lueurs,3433,NOUN,lueur,False,False,True
juillet,3433,NOUN,juillet,False,False,True
office,3432,NOUN,office,False,False,True
étonne,3431,VERB,étonner,False,False,True
ouvertes,3431,ADJ,ouvert,False,False,True
barrière,3427,NOUN,barrière,False,False,True
perles,3427,NOUN,perle,False,False,True
habitation,3426,NOUN,habitation,False,False,True
irrésistible,3426,ADJ,irrésistible,False,False,True
favorable,3424,ADJ,favorable,False,False,True
pleure,3424,VERB,pleurer,False,False,True
bandit,3420,NOUN,bandit,False,False,True
suffisait,3420,VERB,suffire,False,False,True
désirait,3416,VERB,désirer,False,False,True
appuyé,3416,VERB,appuyer,False,False,True
nourriture,3416,NOUN,nourriture,False,False,True
